"source","concept_id","report_or_assessment","language","term","definition","alt_labels","is_available","is_fetched","fetch_status","source_endpoint","downloaded_at"
"IPCC","ipcc:4568","SREX","fr",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4568","SREX","ru",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4568","SREX","zh",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:457","AR6","ar",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:457","AR6","en","Mitigation measures","In climate policy, mitigation measures are technologies, processes or practices that contribute to mitigation, for example, renewable energy technologies, waste minimisation processes, and public transport commuting practices.",NA,TRUE,TRUE,"ok","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:457","AR6","es",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:457","AR6","fr",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:457","AR6","ru",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:457","AR6","zh",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:457","SR15","ar",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:457","SR15","en","Mitigation measures","In climate policy, mitigation measures are technologies, processes or practices that contribute to mitigation, for example, renewable energy (RE) technologies, waste minimization processes and public transport commuting practices.",NA,TRUE,TRUE,"ok","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:457","SR15","es","Medidas de mitigación","En el contexto de la política climática, las medidas de mitigación son tecnologías, procesos o prácticas que contribuyen a la mitigación, por ejemplo, tecnologías de energía renovable, procesos de minimización de desechos y prácticas que promueven el uso del transporte público. Véanse también Opción de mitigación y Políticas (para la adaptación al cambio climático y la mitigación de sus efectos).",NA,TRUE,TRUE,"ok","ajax.gettranslation.php","2026-03-31"
"IPCC","ipcc:457","SR15","fr","Mesures d’atténuation","En matière de politique climatique, techniques, procédés ou pratiques qui contribuent à l’atténuation, par exemple le recours aux énergies renouvelables, la réduction des déchets ou l’utilisation du transport en commun. Voir aussi Option d’atténuation et Politiques (en faveur de l’adaptation aux changements climatiques et de l’atténuation de leurs effets).",NA,TRUE,TRUE,"ok","ajax.gettranslation.php","2026-03-31"
"IPCC","ipcc:457","SR15","ru","Меры по смягчению воздействий на изменение климата","В климатической политике меры по смягчению воздействий на изменение климата — это технологии, процессы или практики, которые способствуют смягчению воздействий на изменение климата, например, технологии возобновляемых источников энергии (ВИЭ), процессы минимизации отходов, практики использования общественного транспорта для пригородного сообщения. См. также Вариант смягчения воздействий на изменение климата и Политика (в области смягчения воздействий на изменение климата и адаптации к нему).",NA,TRUE,TRUE,"ok","ajax.gettranslation.php","2026-03-31"
"IPCC","ipcc:457","SR15","zh","减缓措施","在气候政策中，减缓措施是促进减缓的技术、过程或做法，例如可再生能源（RE）技术、废弃物最小化过程以及公共交通通勤做法。另见减缓方案和（气候变化减缓和适应）政策。",NA,TRUE,TRUE,"ok","ajax.gettranslation.php","2026-03-31"
"IPCC","ipcc:457","SRCCL","ar","تدابير التخفيف","تدابير التخفيف، في السياسات المناخية، هي تكنولوجيات أو عمليات أو ممارسات تُسهم في التخفيف من آثار تغيّر المناخ، مثل تكنولوجيات الطاقة المتجددة، وعمليات تقليل النفايات إلى الحد الأدنى، وممارسات التنقل باستخدام وسائل النقل العام.",NA,TRUE,TRUE,"ok","ajax.gettranslation.php","2026-03-31"
"IPCC","ipcc:457","SRCCL","en","Mitigation measures","In climate policy, mitigation measures are technologies, processes or practices that contribute to mitigation, for example renewable energy technologies, waste minimization processes, public transport commuting practices.",NA,TRUE,TRUE,"ok","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:457","SRCCL","es","Medidas de mitigación","En el contexto de la política climática, las medidas de mitigación son tecnologías, procesos o prácticas que contribuyen a la mitigación, por ejemplo, tecnologías de energía renovable, procesos de minimización de desechos y prácticas que promueven el uso del transporte público.",NA,TRUE,TRUE,"ok","ajax.gettranslation.php","2026-03-31"
"IPCC","ipcc:457","SRCCL","fr",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:457","SRCCL","ru","Меры по смягчению воздействий на изменение климата","В климатической политике меры по смягчению воздействий на климат — это технологии, процессы или практики, которые способствуют смягчению воздействий на климат, например, технологии возобновляемых источников энергии, процессы минимизации отходов, практики использования общественного транспорта для пригородного сообщения.",NA,TRUE,TRUE,"ok","ajax.gettranslation.php","2026-03-31"
"IPCC","ipcc:457","SRCCL","zh","减缓措施","在气候政策中，减缓措施是促进减缓的技术、过程或做法，例如可再生能源技术、废弃物最小化过程、公交通勤做法。",NA,TRUE,TRUE,"ok","ajax.gettranslation.php","2026-03-31"
"IPCC","ipcc:457","SROCC","ar",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:457","SROCC","en","Mitigation measures {↑ Mitigation (of climate change)}","In climate policy, mitigation measures are technologies, processes or practices that contribute to mitigation, for example, renewable energy (RE) technologies, waste minimization processes and public transport commuting practices.",NA,TRUE,TRUE,"ok","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:457","SROCC","es",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:457","SROCC","fr",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:457","SROCC","ru",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:457","SROCC","zh",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4570","SREX","ar",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4570","SREX","en","Local disaster risk management","The process in which local actors (citizens, communities, government, non-profit organizations, institutions, and businesses) engage in and have ownership of the identification, analysis, evaluation, monitoring, and treatment of disaster risk and disasters, through measures that reduce or anticipate hazard, exposure, or vulnerability; transfer risk; improve disaster response and recovery; and promote an overall increase in capacities. LDRM normally requires coordination with and support from external actors at the regional, national, or international levels. Community-based disaster risk management is a subset of LDRM where community members and organizations are in the center of decisionmaking.",NA,TRUE,TRUE,"ok","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4570","SREX","es",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4570","SREX","fr",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4570","SREX","ru",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4570","SREX","zh",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4572","SREX","ar",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4572","SREX","en","Mass movement","Mass movement in the context of mountainous phenomena refers to different types of mass transport processes including landslides, avalanches, rock fall, or debris flows.",NA,TRUE,TRUE,"ok","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4572","SREX","es",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4572","SREX","fr",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4572","SREX","ru",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4572","SREX","zh",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4574","AR6","ar",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4574","AR6","en","Modes of climate variability","Recurrent space-time structures of natural variability of the climate system with intrinsic spatial patterns, seasonality and time scales. Modes can arise through the dynamical characteristics of the atmospheric circulation but also through coupling between the ocean and the atmosphere, with some interactions with land surfaces and sea ice. Many modes of variability are driven by internal climate processes and are a critical potential source of climate predictability on sub-seasonal to decadal time scales. See Annex IV of the AR6 WGI report.",NA,TRUE,TRUE,"ok","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4574","AR6","es",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4574","AR6","fr",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4574","AR6","ru",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4574","AR6","zh",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4574","SREX","ar",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4574","SREX","en","Modes of climate variability","Natural variability of the climate system, in particular on seasonal and longer time scales, predominantly occurs with preferred spatial patterns and time scales, through the dynamical characteristics of the atmospheric circulation and through interactions with the land and ocean surfaces. Such patterns are often called regimes, modes, or teleconnections. Examples are the North Atlantic Oscillation (NAO), the Pacific-North American pattern (PNA), the El Niño-Southern Oscillation (ENSO), the Northern Annular Mode (NAM; previously called the Arctic Oscillation, AO), and the Southern Annular Mode (SAM; previously called the Antarctic Oscillation, AAO).",NA,TRUE,TRUE,"ok","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4574","SREX","es",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4574","SREX","fr",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4574","SREX","ru",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4574","SREX","zh",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4576","AR6","ar",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4576","AR6","en","Percentile","A partition value in a population distribution that a given percentage of the data values are below or equal to. The 50th percentile corresponds to the median of the population. Percentiles are often used to estimate the extremes of a distribution. For example, the 90th (10th) percentile may be used to refer to the threshold for the upper (lower) extremes.",NA,TRUE,TRUE,"ok","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4576","AR6","es",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4576","AR6","fr",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4576","AR6","ru",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4576","AR6","zh",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4576","SREX","ar",NA,NA,NA,FALSE,FALSE,"not_available","ajax.searchbyphraseandreport.php","2026-03-31"
"IPCC","ipcc:4576","SREX","en","Percentile","A percentile is a value on a scale of 100 that indicates the percentage of the data set values that is equal to or below it. The percentile is often used to estimate the extremes of a distribution. For example, the 90th (10th) percentile may be used to refer to the threshold for the upper (lower) extremes.",NA,TRUE,TRUE,"ok","ajax.searchbyphraseandreport.php","2026-03-31"
